"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Western Buffer","WM1","2017-06-01","1","Surface Water","2.2","6.5","7.9","28","1.2","27.2","1.2","0.51"
"Western Buffer","WM1","2017-06-01","1","Middle Water","2.5","6.4","7.9","32.5","1.7","26.1","2.4","0.08"
"Western Buffer","WM1","2017-06-01","1","Bottom Water","2.5","6.3","7.9","32.6","3.8","26","1.6","0.07"
"Western Buffer","WM1","2017-07-07","1","Surface Water","18","7.5","8.3","19.3","12.8","28","8.4","0.65"
"Western Buffer","WM1","2017-07-07","1","Middle Water","1.1","1.6","7.7","33.3","1.3","24.1","8.8","0.21"
"Western Buffer","WM1","2017-07-07","1","Bottom Water","0.9","1.5","7.7","34.1","4","23.7","13","0.13"
"Western Buffer","WM1","2017-08-02","1","Surface Water","29","6.8","8.1","24.4","1.3","29","9","0.53"
"Western Buffer","WM1","2017-08-02","1","Middle Water","1.6","2.8","7.8","34","2.6","25.3","8","0.14"
"Western Buffer","WM1","2017-08-02","1","Bottom Water","0.2","2.7","7.8","34.1","4.5","25","11","0.13"
"Western Buffer","WM1","2017-09-07","1","Surface Water","1.3","4.4","7.9","29.3","1.9","27.5","2.8","0.34"
"Western Buffer","WM1","2017-09-07","1","Middle Water","0.7","4.3","7.9","32.7","3.5","26.7","7.4","0.12"
"Western Buffer","WM1","2017-09-07","1","Bottom Water","0.8","4.2","7.9","33.1","4.9","26.6","6.4","0.12"
"Western Buffer","WM1","2017-10-04","1","Surface Water","<0.2","4.4","8","30.3","1.8","29.5","4.8","0.13"
"Western Buffer","WM1","2017-10-04","1","Middle Water","1","4.7","8","31.1","1.9","29.6","1.8","0.17"
"Western Buffer","WM1","2017-10-04","1","Bottom Water","1.1","3.8","7.9","31.9","3.7","29.2","2.1","0.22"
"Western Buffer","WM1","2017-11-01","1","Surface Water","1.9","6.2","7.9","33","2.4","25.8","2.2","0.05"
"Western Buffer","WM1","2017-11-01","1","Middle Water","2.4","6.4","7.9","33","4","25.7","3.6","0.02"
"Western Buffer","WM1","2017-11-01","1","Bottom Water","2.1","6.4","7.9","33","3.9","25.7","5.5","0.02"
"Western Buffer","WM1","2017-12-06","1","Surface Water","0.7","6.1","7.9","33.2","2.4","22.3","4.3","0.2"
"Western Buffer","WM1","2017-12-06","1","Middle Water","0.6","6.4","7.9","33.2","2.8","22.2","4.9","0.18"
"Western Buffer","WM1","2017-12-06","1","Bottom Water","0.6","6.5","7.9","33.2","7.3","22.1","12","0.14"
"Western Buffer","WM1","2018-01-04","1","Surface Water","1.1","6.6","8.2","32.4","9.1","18.4","4.1","0.34"
"Western Buffer","WM1","2018-01-04","1","Middle Water","0.8","7.2","8.2","32.4","6.9","18.3","10","0.28"
"Western Buffer","WM1","2018-01-04","1","Bottom Water","1.1","7.3","8.2","32.5","14.1","18.2","14","0.25"
"Western Buffer","WM1","2018-02-01","1","Surface Water","1.1","7.2","7.7","32.7","2.1","16.5","11","0.09"
"Western Buffer","WM1","2018-02-01","1","Middle Water","0.8","7.5","7.7","32.8","3.7","16.5","6.4","0.09"
"Western Buffer","WM1","2018-02-01","1","Bottom Water","0.8","7.5","7.7","32.8","4.8","16.5","7.7","0.1"
"Western Buffer","WM1","2018-03-16","1","Surface Water","4.8","7.4","8.1","32.2","1.8","18.5","9.5","0.17"
"Western Buffer","WM1","2018-03-16","1","Middle Water","3.9","8.4","8.1","32.2","1.7","18.1","9","0.15"
"Western Buffer","WM1","2018-03-16","1","Bottom Water","4.3","8.7","8.1","32.4","1.8","18","10","0.1"
"Western Buffer","WM1","2018-04-04","1","Surface Water","0.4","5.6","7.9","32.1","1.7","22.4","4.6","0.23"
"Western Buffer","WM1","2018-04-04","1","Middle Water","0.6","6.8","8","33","2.3","21.8","11","0.11"
"Western Buffer","WM1","2018-04-04","1","Bottom Water","0.9","6.9","8","33.4","6","21.7","21","0.04"
"Western Buffer","WM1","2018-05-02","1","Surface Water","7.9","6.9","8.2","33.1","1.2","24.7","3.2","0.07"
"Western Buffer","WM1","2018-05-02","1","Middle Water","6.1","7.5","8.2","33.5","2","24.2","3","0.04"
"Western Buffer","WM1","2018-05-02","1","Bottom Water","4.1","7.3","8.2","33.8","4","24","9.3","0.02"
"Western Buffer","WM1","2018-06-04","1","Surface Water","10","5.5","8","30.9","1.1","27.7","2.6","0.2"
"Western Buffer","WM1","2018-06-04","1","Middle Water","3.3","4.5","7.9","33.1","1.3","25.3","9","0.15"
"Western Buffer","WM1","2018-06-04","1","Bottom Water","1.6","4","7.8","33.8","2.8","24.4","12","0.18"
"Western Buffer","WM1","2018-07-06","1","Surface Water","14","6.5","8","24.6","2.6","27.8","8.4","0.67"
"Western Buffer","WM1","2018-07-06","1","Middle Water","1.4","2.5","7.9","34.1","3.1","23.8","11","0.09"
"Western Buffer","WM1","2018-07-06","1","Bottom Water","0.7","2.6","7.9","34.1","4.7","23.7","37","0.08"
"Western Buffer","WM1","2018-08-06","1","Surface Water","28","10.1","8.3","26.7","1.3","29.7","11","0.23"
"Western Buffer","WM1","2018-08-06","1","Middle Water","1.3","3.1","7.9","34","2.4","24.8","9.8","0.11"
"Western Buffer","WM1","2018-08-06","1","Bottom Water","0.6","3.1","7.9","34.1","6.1","24.3","22","0.11"
"Western Buffer","WM1","2018-09-05","1","Surface Water","3.5","6.1","8","25.6","3.8","27.1","2.3","0.67"
"Western Buffer","WM1","2018-09-05","1","Middle Water","1","3","8","33.7","3.1","24.1","4.4","0.17"
"Western Buffer","WM1","2018-09-05","1","Bottom Water","0.7","3.1","8","34.3","6.7","23.2","12","0.11"
"Western Buffer","WM1","2018-10-03","1","Surface Water","0.5","5","8.1","30.4","2.2","27.5","11","0.46"
"Western Buffer","WM1","2018-10-03","1","Middle Water","0.2","5.4","8.1","31.7","4.9","27.4","18","0.19"
"Western Buffer","WM1","2018-10-03","1","Bottom Water","0.3","5.2","8.2","32.4","7.8","27.2","24","0.14"
"Western Buffer","WM1","2018-11-01","1","Surface Water","3.6","5.7","7.9","33","4.7","25.2","4.6","0.02"
"Western Buffer","WM1","2018-11-01","1","Middle Water","3.1","6.7","7.9","33","2.3","25.3","5.3","0.03"
"Western Buffer","WM1","2018-11-01","1","Bottom Water","3.6","6.8","7.9","33","2.5","25.3","3.8","0.02"
"Western Buffer","WM1","2018-12-03","1","Surface Water","1.8","4.5","7.8","32.5","1.5","23.6","8.1","0.28"
"Western Buffer","WM1","2018-12-03","1","Middle Water","1.4","6.3","7.8","33","2.8","23.1","12","0.11"
"Western Buffer","WM1","2018-12-03","1","Bottom Water","1.3","6.6","7.9","33.2","2.4","23","6.5","0.1"
"Western Buffer","WM1","2019-01-04","1","Surface Water","0.5","6.1","8.1","33.2","3.2","19","4.8","0.11"
"Western Buffer","WM1","2019-01-04","1","Middle Water","0.5","7.3","8","33.2","3.4","19","5.9","0.11"
"Western Buffer","WM1","2019-01-04","1","Bottom Water","0.4","7.3","8","33.2","3.3","19","5.7","0.11"
"Western Buffer","WM1","2019-02-08","1","Surface Water","5.1","7.6","8","31.1","0.6","19.5","2.7","0.24"
"Western Buffer","WM1","2019-02-08","1","Middle Water","3","8.9","8","31.8","0.4","19","1.5","0.15"
"Western Buffer","WM1","2019-02-08","1","Bottom Water","4","8.9","8","32","4.8","18.8","7.8","0.12"
"Western Buffer","WM1","2019-03-25","1","Surface Water","1.8","6.2","7.9","32.9","1.2","21.4","8.9","0.14"
"Western Buffer","WM1","2019-03-25","1","Middle Water","1.6","6.7","7.9","33.4","1.1","21.5","8.7","0.09"
"Western Buffer","WM1","2019-03-25","1","Bottom Water","0.9","6.7","7.9","33.8","2.1","21.7","21","0.04"
"Western Buffer","WM1","2019-04-10","1","Surface Water","4.4","5.4","7.9","30.9","0.5","24.1","12","0.33"
"Western Buffer","WM1","2019-04-10","1","Middle Water","6.9","7","8","33.3","0.6","22.8","9.6","0.28"
"Western Buffer","WM1","2019-04-10","1","Bottom Water","3.4","6.6","7.9","33.9","2.9","22.5","14","0.03"
"Western Buffer","WM1","2019-05-09","1","Surface Water","0.6","5.9","7.7","32.7","2.1","23.5","3.7","0.12"
"Western Buffer","WM1","2019-05-09","1","Middle Water","1.1","6.2","7.7","33.1","2.4","23.5","4.4","0.11"
"Western Buffer","WM1","2019-05-09","1","Bottom Water","0.5","6.4","7.7","33.4","7.2","23.5","12","0.07"
"Western Buffer","WM1","2019-06-06","1","Surface Water","8.3","5.9","7.7","25.7","1.5","28.1","5.5","0.45"
"Western Buffer","WM1","2019-06-06","1","Middle Water","0.8","4.6","7.6","32.8","1.9","25.5","7.5","0.11"
"Western Buffer","WM1","2019-06-06","1","Bottom Water","0.4","4.2","7.6","33.2","3.8","25.4","13","0.1"
"Western Buffer","WM1","2019-07-24","1","Surface Water","32","8.4","8","26.2","1.9","28.1","9.7","0.25"
"Western Buffer","WM1","2019-07-24","1","Middle Water","0.8","2.3","7.4","34.3","2.2","23.8","12","0.13"
"Western Buffer","WM1","2019-07-24","1","Bottom Water","0.7","2.3","7.4","34.3","6.6","23.8","12","0.12"
"Western Buffer","WM1","2019-08-09","1","Surface Water","5.5","5.1","8","28.5","12.6","28.3","2.1","0.42"
"Western Buffer","WM1","2019-08-09","1","Middle Water","1.7","4.7","8","32.6","12.3","27.2","3.2","0.09"
"Western Buffer","WM1","2019-08-09","1","Bottom Water","1.1","4.1","7.9","32.9","18.4","26.9","14","0.11"
"Western Buffer","WM1","2019-09-11","1","Surface Water","11","7.1","8.4","27.8","2.7","29.3","3.9","0.24"
"Western Buffer","WM1","2019-09-11","1","Middle Water","6.5","5.8","8.2","31.3","2","28.6","4.1","0.15"
"Western Buffer","WM1","2019-09-11","1","Bottom Water","1.7","2.6","8.1","33.1","10.5","27.1","11","0.14"
"Western Buffer","WM1","2019-10-04","1","Surface Water","0.7","5.1","7.8","30.8","2.5","29.9","3","0.43"
"Western Buffer","WM1","2019-10-04","1","Middle Water","1.4","5.2","7.9","32.8","4.3","29.1","6.4","0.12"
"Western Buffer","WM1","2019-10-04","1","Bottom Water","1.4","5.1","7.9","33.2","4.3","29","16","0.08"
"Western Buffer","WM1","2019-11-06","1","Surface Water","1.3","5.8","7.9","33.2","2.8","26.3","2.2","0.07"
"Western Buffer","WM1","2019-11-06","1","Middle Water","1","6.4","7.9","33.3","2.6","26.3","2.3","0.07"
"Western Buffer","WM1","2019-11-06","1","Bottom Water","1","6.4","7.9","33.3","3","26.3","3.3","0.07"
"Western Buffer","WM1","2019-12-04","1","Surface Water","1.6","6.7","8.2","33.5","2.2","22.3","11","0.07"
"Western Buffer","WM1","2019-12-04","1","Middle Water","0.8","6.9","8.2","33.6","2.5","22.3","10","0.07"
"Western Buffer","WM1","2019-12-04","1","Bottom Water","0.9","6.9","8.2","33.6","3.8","22.3","6.4","0.05"
"Western Buffer","WM1","2020-01-06","1","Surface Water","1.6","6.7","8.2","32.5","0.9","20.2","2","0.2"
"Western Buffer","WM1","2020-01-06","1","Middle Water","1.5","7.2","8.2","32.4","1.4","19.9","2.9","0.19"
"Western Buffer","WM1","2020-01-06","1","Bottom Water","1.4","7.3","8.2","32.5","1.5","19.8","2.7","0.17"
"Western Buffer","WM1","2020-04-15","1","Surface Water","1.1","6.8","7.8","32.1","3.3","21.5","5.1","0.25"
"Western Buffer","WM1","2020-04-15","1","Middle Water","1.3","6.8","7.9","33.6","4.4","21.1","6.3","0.2"
"Western Buffer","WM1","2020-04-15","1","Bottom Water","0.6","6.9","7.8","33.6","4.5","21","6.2","0.14"
"Western Buffer","WM1","2020-05-15","1","Surface Water","13","6","8","31.2","4.8","26","12","0.1"
"Western Buffer","WM1","2020-05-15","1","Middle Water","9.4","6.5","7.9","32.4","4","24.7","12","0.11"
"Western Buffer","WM1","2020-05-15","1","Bottom Water","5.3","4.7","7.8","33.8","8.6","23.4","16","0.1"
"Western Buffer","WM1","2020-06-03","1","Surface Water","22","8.2","8.1","24.5","6","28.3","16","0.48"
"Western Buffer","WM1","2020-06-03","1","Middle Water","5.1","3.7","7.9","32.3","6","25.5","11","0.34"
"Western Buffer","WM1","2020-06-03","1","Bottom Water","5.7","3.2","7.8","33.7","9.1","24.4","12","0.33"
"Western Buffer","WM1","2020-07-10","1","Surface Water","12","6.3","8.1","26.7","2.4","26.9","13","0.44"
"Western Buffer","WM1","2020-07-10","1","Middle Water","9.7","4.3","8","34.1","4.2","23.1","12","0.37"
"Western Buffer","WM1","2020-07-10","1","Bottom Water","9.9","4.5","7.9","34.2","8","22.9","15","0.34"
"Western Buffer","WM1","2020-09-07","1","Surface Water","8.7","5.9","7.9","31.2","1.4","27.3","9.2","0.16"
"Western Buffer","WM1","2020-09-07","1","Middle Water","2.2","4.3","7.8","33.3","4.5","25.1","10","0.11"
"Western Buffer","WM1","2020-09-07","1","Bottom Water","3.1","4","7.8","34","9.5","24.2","15","0.12"
"Western Buffer","WM1","2020-10-09","1","Surface Water","0.9","5.4","8","32.6","4.4","28.2","12","0.08"
"Western Buffer","WM1","2020-10-09","1","Middle Water","1.2","5.9","8","33","4.6","28.3","13","0.04"
"Western Buffer","WM1","2020-10-09","1","Bottom Water","0.9","5.9","8","33","7.1","28.3","10","0.04"
"Western Buffer","WM1","2020-11-05","1","Surface Water","3.4","5.7","7.8","33.2","4","24.3","2.1","0.19"
"Western Buffer","WM1","2020-11-05","1","Middle Water","2.9","6.2","7.8","33.3","3.5","24.3","2.5","0.18"
"Western Buffer","WM1","2020-11-05","1","Bottom Water","2.5","6.3","7.8","33.3","6.9","24.3","2.6","0.18"
"Western Buffer","WM1","2021-02-24","1","Surface Water","4","5.4","7.9","32.4","3.4","19.9","1.3","0.15"
"Western Buffer","WM1","2021-02-24","1","Middle Water","1.3","7","7.8","32.9","2.8","19.6","0.9","0.08"
"Western Buffer","WM1","2021-02-24","1","Bottom Water","0.9","5.4","7.8","33","3.1","19.5","1.3","0.06"
"Western Buffer","WM1","2021-03-12","1","Surface Water","1.3","4.8","7.7","32.5","4.8","20.6","9.8","0.23"
"Western Buffer","WM1","2021-03-12","1","Middle Water","1","5.1","7.8","33.1","3.4","20.5","10","0.17"
"Western Buffer","WM1","2021-03-12","1","Bottom Water","1.2","4.6","7.8","33.3","6.4","20.6","9.7","0.09"
"Western Buffer","WM1","2021-04-15","1","Surface Water","1.7","4.8","7.6","33.6","3.5","23.8","8.6","0.07"
"Western Buffer","WM1","2021-04-15","1","Middle Water","1.1","5","7.5","33.6","3.9","23.8","7.2","0.08"
"Western Buffer","WM1","2021-04-15","1","Bottom Water","1.1","7.5","7.5","33.7","5.9","23.7","10","0.06"
"Western Buffer","WM1","2021-05-06","1","Surface Water","1.1","4.3","7.5","33.3","2.6","25","6.1","0.1"
"Western Buffer","WM1","2021-05-06","1","Middle Water","1","4.7","7.5","33.5","2.9","24.8","6.6","0.09"
"Western Buffer","WM1","2021-05-06","1","Bottom Water","0.7","5.4","7.5","33.8","5","24.6","11","0.05"
"Western Buffer","WM1","2021-06-04","1","Surface Water","12","5.1","7.5","26.3","4.4","27.6","2.5","0.55"
"Western Buffer","WM1","2021-06-04","1","Middle Water","0.3","3.6","7.4","33.9","5.1","24.3","3.8","0.1"
"Western Buffer","WM1","2021-06-04","1","Bottom Water","0.8","3.6","7.5","34.1","7.1","24","3.5","0.11"
"Western Buffer","WM1","2021-07-07","1","Surface Water","12","4.9","7.6","25.9","4.5","28.5","3.7","0.41"
"Western Buffer","WM1","2021-07-07","1","Middle Water","12","3.2","7.2","32.7","3.5","25.1","2.8","0.34"
"Western Buffer","WM1","2021-07-07","1","Bottom Water","7.2","1.9","7.1","34.4","9.2","23.8","3.6","0.25"
"Western Buffer","WM1","2021-08-21","1","Surface Water","10","5.8","7.5","28.8","2.9","28.2","1.6","0.24"
"Western Buffer","WM1","2021-08-21","1","Middle Water","3","4.6","7.2","33.6","4.2","24.1","2.4","0.13"
"Western Buffer","WM1","2021-08-21","1","Bottom Water","11","2.1","7.2","34.2","8.1","23.1","9.2","0.22"
"Western Buffer","WM1","2021-09-02","1","Surface Water","21","6","7.5","29.5","3.2","27.7","0.8","0.33"
"Western Buffer","WM1","2021-09-02","1","Middle Water","6.4","4.3","7.2","33.1","4.1","24.3","5.5","0.35"
"Western Buffer","WM1","2021-09-02","1","Bottom Water","0.8","2.1","7.1","34.3","8.2","23","4.4","0.26"
"Western Buffer","WM1","2021-10-11","1","Surface Water","0.8","5","7.9","30.9","12.5","28.4","4.8","0.26"
"Western Buffer","WM1","2021-10-11","1","Middle Water","0.5","5.4","7.9","32.5","14.9","28.4","9.4","0.11"
"Western Buffer","WM1","2021-10-11","1","Bottom Water","0.6","5.5","7.9","32.7","61.6","28.5","6.9","0.25"
"Western Buffer","WM1","2021-11-08","1","Surface Water","4.6","7.1","7.6","32.6","5.7","26","3.5","0.22"
"Western Buffer","WM1","2021-11-08","1","Middle Water","5","6.1","7.6","33.1","5.9","26.1","4","0.23"
"Western Buffer","WM1","2021-11-08","1","Bottom Water","3.6","6.2","7.6","33.2","15.7","26.1","7.2","0.14"
"Western Buffer","WM1","2021-12-08","1","Surface Water","1","5.5","7.6","33.7","12.2","21.5","5.5","0.22"
"Western Buffer","WM1","2021-12-08","1","Middle Water","1.1","6.1","7.7","33.8","12.4","21.9","5.3","0.19"
"Western Buffer","WM1","2021-12-08","1","Bottom Water","0.6","6.2","7.7","33.8","9.5","21.9","12","0.16"
"Western Buffer","WM1","2022-01-05","1","Surface Water","0.8","5.6","7.5","33.7","6.3","20.2","3.6","0.25"
"Western Buffer","WM1","2022-01-05","1","Middle Water","1.1","6.2","7.5","33.8","6.5","20","5.6","0.25"
"Western Buffer","WM1","2022-01-05","1","Bottom Water","0.7","6.4","7.6","33.9","7.2","19.9","9.1","0.18"
"Western Buffer","WM1","2022-02-09","1","Surface Water","0.9","6.4","7.3","33.2","7","17.5","3.3","0.09"
"Western Buffer","WM1","2022-02-09","1","Middle Water","1.1","7.1","7.4","33.3","6.8","17.7","4.6","0.06"
"Western Buffer","WM1","2022-02-09","1","Bottom Water","0.8","7.1","7.4","33.4","7.6","17.8","4.2","0.07"
"Western Buffer","WM1","2022-04-01","1","Surface Water","0.3","7.3","7.6","31.9","7","20.5","4.8","0.19"
"Western Buffer","WM1","2022-04-01","1","Middle Water","0.5","6.7","7.7","32.2","5.8","20.5","1.4","0.1"
"Western Buffer","WM1","2022-04-01","1","Bottom Water","0.5","6.8","7.7","32.2","6.8","20.4","4.4","0.09"
"Western Buffer","WM1","2022-05-16","1","Surface Water","2.2","5.2","8","31.7","6.7","24.4","1.6","0.22"
"Western Buffer","WM1","2022-05-16","1","Middle Water","0.8","6.1","8.1","32.5","7.2","24.7","3","0.13"
"Western Buffer","WM1","2022-05-16","1","Bottom Water","0.9","6.1","8.1","32.8","8.3","24.7","5","0.1"
"Western Buffer","WM1","2022-06-20","1","Surface Water","9.2","6","8","22.7","7.1","26.7","3.1","0.61"
"Western Buffer","WM1","2022-06-20","1","Middle Water","3","4.3","7.9","33.5","7.9","25.3","2.6","0.21"
"Western Buffer","WM1","2022-06-20","1","Bottom Water","2.3","4.3","7.9","33.9","18.6","25.1","13","0.17"
"Western Buffer","WM1","2022-07-23","1","Surface Water","51","8","8.5","22.7","7.4","30.2","4.6","0.22"
"Western Buffer","WM1","2022-07-23","1","Middle Water","6.6","2.2","7.8","34","7.9","24.1","2.9","0.21"
"Western Buffer","WM1","2022-07-23","1","Bottom Water","0.4","2.4","7.8","34.1","9.1","23.8","3.8","0.16"
"Western Buffer","WM1","2022-08-04","1","Surface Water","10","6.4","8.5","29.5","10.8","26.8","3.6","0.28"
"Western Buffer","WM1","2022-08-04","1","Middle Water","2.7","2.9","7.7","33.9","7.7","23.6","2.8","0.25"
"Western Buffer","WM1","2022-08-04","1","Bottom Water","1.4","2.9","7.6","34.2","13.2","23","12","0.22"
"Western Buffer","WM1","2022-09-28","1","Surface Water","0.6","4.9","8.1","32.9","4.1","28.4","2.6","0.1"
"Western Buffer","WM1","2022-09-28","1","Middle Water","0.6","5.5","8.1","32.9","4.2","28.4","5","0.08"
"Western Buffer","WM1","2022-09-28","1","Bottom Water","0.5","5.5","8.1","33","4.1","28.4","7.6","0.09"
"Western Buffer","WM1","2022-10-10","1","Surface Water","2.5","5.8","8.1","33","4.1","28.2","3.6","0.06"
"Western Buffer","WM1","2022-10-10","1","Middle Water","2.2","5.9","8.1","33","4.2","28.4","5","0.07"
"Western Buffer","WM1","2022-10-10","1","Bottom Water","2.3","5.9","8.1","33","4.3","28.4","9.2","0.07"
"Western Buffer","WM1","2022-11-25","1","Surface Water","0.8","6.2","7.2","32.4","18.8","23.9","2.7","0.31"
"Western Buffer","WM1","2022-11-25","1","Middle Water","0.7","6.5","7.3","32.6","17.4","23.7","3.4","0.15"
"Western Buffer","WM1","2022-11-25","1","Bottom Water","1","6.7","7.3","32.8","70.9","23.6","6.6","0.11"
"Western Buffer","WM1","2022-12-10","1","Surface Water","0.5","6.9","7.6","33.2","6.2","22.8","8.1","0.08"
"Western Buffer","WM1","2022-12-10","1","Middle Water","0.5","6.3","7.6","33.4","12.6","22.9","11","0.04"
"Western Buffer","WM1","2022-12-10","1","Bottom Water","0.9","6.3","7.6","33.4","14.1","22.9","15","0.04"
"Western Buffer","WM2","1988-01-21","1","Surface Water","4.2","6.9","8.3","32.2","6.2","17.9","6","0.11"
"Western Buffer","WM2","1988-01-21","1","Middle Water","4","6.7","8.2","32.1","6.1","17.9","12","0.11"
"Western Buffer","WM2","1988-01-21","1","Bottom Water","3.2","6.7","8.2","32.2","9.9","17.9","14","0.11"
"Western Buffer","WM2","1988-02-22","1","Surface Water","1.3","7.3","8.1","32.6","8","16.1","30","0.1"
"Western Buffer","WM2","1988-02-22","1","Middle Water","2.3","7.3","8.1","32.7","8.2","16","8","0.12"
"Western Buffer","WM2","1988-02-22","1","Bottom Water","1.5","7.1","8.1","32.7","7.8","16","7","0.09"
"Western Buffer","WM2","1988-03-21","1","Surface Water","2.5","7.2","8","31.4","5","16.6","3.5","0.2"
"Western Buffer","WM2","1988-03-21","1","Middle Water","2.1","7.2","8","31.6","11","16.4","9","0.17"
"Western Buffer","WM2","1988-03-21","1","Bottom Water","3.1","7.4","8","31.8","14","16.2","13","0.14"
"Western Buffer","WM2","1988-04-22","1","Surface Water","0.8","6.9","8.2","31.2","3.4","19.8","1.5","0.39"
"Western Buffer","WM2","1988-04-22","1","Middle Water","0.8","6.8","8.2","32.6","8.9","19.7","1.5","0.37"
"Western Buffer","WM2","1988-04-22","1","Bottom Water","1","6.9","8.2","33.3","8.5","19.6","2","0.4"
"Western Buffer","WM2","1988-05-23","1","Surface Water","1.5","5.6","8.2","27.3","2.9","26.2","2.5","0.3"
"Western Buffer","WM2","1988-05-23","1","Middle Water","1.1","5.5","8.2","32.1","3.8","25.4","2","0.25"
"Western Buffer","WM2","1988-05-23","1","Bottom Water","1.5","5.2","8.2","33.5","3","24.8","1","0.31"
"Western Buffer","WM2","1988-06-23","1","Surface Water","2.9","5.6","8.3","22.3","3.2","28.7","2.5","0.31"
"Western Buffer","WM2","1988-06-23","1","Middle Water","3.7","5.4","8.3","22.8","4.5","28.7","2","0.3"
"Western Buffer","WM2","1988-06-23","1","Bottom Water","0.8","3.6","8.1","32.6","7","26","2","0.11"
"Western Buffer","WM2","1988-07-12","1","Surface Water","7.2","7.7","8.2","29","4.5","26.6","6","0.13"
"Western Buffer","WM2","1988-07-12","1","Middle Water","14","4.8","8.2","30.5","6","24.8","5.5","0.14"
"Western Buffer","WM2","1988-07-12","1","Bottom Water","<0.2","4.2","8","34.1","16","23","9","0.11"
"Western Buffer","WM2","1988-08-18","1","Surface Water","1","5.2","8.2","25.9","5.5","24.7","4.5","0.32"
"Western Buffer","WM2","1988-08-18","1","Middle Water","1","4.3","8.3","28.8","10.5","24.4","8.5","0.23"
"Western Buffer","WM2","1988-08-18","1","Bottom Water","1","4.1","8.2","33.6","7.3","22.7","7.5","0.15"
"Western Buffer","WM2","1988-09-16","1","Surface Water","3.6","5.6","8.2","27","7","26","7","0.24"
"Western Buffer","WM2","1988-09-16","1","Middle Water","7.6","5.4","8.3","28.1","4.5","25.4","4.5","0.16"
"Western Buffer","WM2","1988-09-16","1","Bottom Water","3.4","3.5","8.2","33.2","3.5","23.2","4","0.13"
"Western Buffer","WM2","1988-10-21","1","Surface Water","0.6","5","8.4","31.9","11.9","25.5","7.5","0.22"
"Western Buffer","WM2","1988-10-21","1","Middle Water","0.6","5","8.4","31.9","14.4","25.5","10","0.23"
"Western Buffer","WM2","1988-10-21","1","Bottom Water","0.4","5.1","8.4","32.2","67","25.3","36","0.2"
"Western Buffer","WM2","1988-11-21","1","Surface Water","1","5.5","8.2","31.4","13.5","20.9","14","0.3"
"Western Buffer","WM2","1988-11-21","1","Middle Water","0.6","5.5","8.2","31.4","20.5","20.9","16","0.31"
"Western Buffer","WM2","1988-11-21","1","Bottom Water","0.7","5.5","8.2","31.5","52","20.9","54","0.3"
"Western Buffer","WM2","1988-12-16","1","Surface Water","0.2","6.7","8.3","N/A","16","18.7","12","0.14"
"Western Buffer","WM2","1988-12-16","1","Middle Water","1","6.7","8.3","N/A","13","18.6","10","0.13"
"Western Buffer","WM2","1988-12-16","1","Bottom Water","0.2","6.7","8.3","N/A","13.5","18.6","12","0.13"
"Western Buffer","WM2","1989-01-16","1","Surface Water","0.2","7.7","8.5","32.1","4","16.5","3.5","0.1"
"Western Buffer","WM2","1989-01-16","1","Middle Water","0.4","7.7","8.5","32.1","3.2","16.5","3.5","0.09"
"Western Buffer","WM2","1989-01-16","1","Bottom Water","0.2","7.7","8.5","32.2","3.5","16.4","3.5","0.1"
"Western Buffer","WM2","1989-02-21","1","Surface Water","1","7.1","8.1","31.3","5.5","17","4","0.22"
"Western Buffer","WM2","1989-02-21","1","Middle Water","0.8","7.2","8.2","31.4","9","16.6","5","0.22"
"Western Buffer","WM2","1989-02-21","1","Bottom Water","0.6","7.6","8.1","31.8","16","16.4","15","0.19"
"Western Buffer","WM2","1989-03-31","1","Surface Water","2.7","6.9","8.3","34","4.9","17.3","3","0.19"
"Western Buffer","WM2","1989-03-31","1","Middle Water","2.1","6.9","8.3","33","6.1","17","5","0.18"
"Western Buffer","WM2","1989-03-31","1","Bottom Water","1.9","6.8","8.3","32.9","6.9","17","5","0.17"
"Western Buffer","WM2","1989-04-21","1","Surface Water","0.7","6.7","8.3","30.3","7","21.9","3","0.24"
"Western Buffer","WM2","1989-04-21","1","Middle Water","0.2","6.4","8.3","31.8","10","21","1","0.17"
"Western Buffer","WM2","1989-04-21","1","Bottom Water","0.2","7","8.3","33","10","20.7","5.5","0.13"
"Western Buffer","WM2","1989-05-19","1","Surface Water","5.8","6.6","8.4","30.9","4","24.2","1","0.17"
"Western Buffer","WM2","1989-05-19","1","Middle Water","3.9","6.3","8.3","31.9","5","24.1","1.5","0.16"
"Western Buffer","WM2","1989-05-19","1","Bottom Water","2.8","6.2","8.4","33","5","24","3","0.08"
"Western Buffer","WM2","1989-06-16","1","Surface Water","10","6.4","8.7","11.7","5.2","28.5","1","0.41"
"Western Buffer","WM2","1989-06-16","1","Middle Water","8.7","2.3","8.4","28.7","3.2","27.1","1","0.19"
"Western Buffer","WM2","1989-06-16","1","Bottom Water","6.1","3.5","8.4","30.3","3.2","26.6","<0.5","0.12"
"Western Buffer","WM2","1989-07-21","1","Surface Water","1.9","5.4","8.6","29.2","6.1","26.5","2.5","0.22"
"Western Buffer","WM2","1989-07-21","1","Middle Water","3.2","5.4","8.7","31.4","13","25.9","6","0.08"
