"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Southern","SM13","2006-06-15","1","Surface Water","18","7.5","8.2","22.1","7.2","26.9","4.1","0.6"
"Southern","SM13","2006-06-15","1","Middle Water","12","7.2","8.2","23.3","7.4","26.8","5.5","0.55"
"Southern","SM13","2006-06-15","1","Bottom Water","5.7","5.9","8.1","26.7","10.2","26.2","7","0.45"
"Southern","SM13","2006-07-14","1","Surface Water","22","8.2","8","29.5","26.4","27.1","5.2","0.19"
"Southern","SM13","2006-07-14","1","Middle Water","12","8","8","31.6","23.5","25.8","3.6","0.19"
"Southern","SM13","2006-07-14","1","Bottom Water","2.1","6.6","7.9","33.5","51.1","24.5","15","0.13"
"Southern","SM13","2006-08-09","1","Surface Water","23","9.2","8.1","27","12.1","28.3","3.4","0.18"
"Southern","SM13","2006-08-09","1","Middle Water","23","9.3","8.1","27.4","12.6","28.1","3.6","0.19"
"Southern","SM13","2006-08-09","1","Bottom Water","19","9.1","8.1","28.2","12.4","27.9","2.8","0.18"
"Southern","SM13","2006-09-28","1","Surface Water","5","6.7","8.1","32.2","17.2","26.7","7.1","0.22"
"Southern","SM13","2006-09-28","1","Middle Water","3.6","6.9","8.1","32.2","17","26.7","7.6","0.22"
"Southern","SM13","2006-09-28","1","Bottom Water","4","7.1","8.1","32.2","19","26.6","7.1","0.21"
"Southern","SM13","2006-10-13","1","Surface Water","3","8.2","7.9","32.2","17.5","27.7","8.4","0.23"
"Southern","SM13","2006-10-13","1","Middle Water","3","8.3","7.9","32.2","19.8","27.5","9.6","0.24"
"Southern","SM13","2006-10-13","1","Bottom Water","2.4","8.5","7.9","32.3","18.5","27.3","7.3","0.22"
"Southern","SM13","2006-11-10","1","Surface Water","2.6","7","8","33","16.1","25.6","6.4","0.18"
"Southern","SM13","2006-11-10","1","Middle Water","2.3","7","8","33","16.5","25.4","8.1","0.17"
"Southern","SM13","2006-11-10","1","Bottom Water","2.4","7","8","33","20.3","25.2","9.2","0.18"
"Southern","SM13","2006-12-08","1","Surface Water","2.2","6.7","7.9","33.2","16.6","23.1","4.6","0.14"
"Southern","SM13","2006-12-08","1","Middle Water","1.6","6.8","7.9","33.1","16.6","23","6.2","0.14"
"Southern","SM13","2006-12-08","1","Bottom Water","1.6","6.8","7.9","33.2","19.6","22.9","6.9","0.14"
"Southern","SM13","2007-01-04","1","Surface Water","1.3","5.9","7.4","33.4","20.1","19.4","8.6","0.16"
"Southern","SM13","2007-01-04","1","Middle Water","1.8","6.4","7.4","33.4","20.5","19.4","9","0.16"
"Southern","SM13","2007-01-04","1","Bottom Water","1.3","6.5","7.5","33.4","22.8","19.4","15","0.15"
"Southern","SM13","2007-02-23","1","Surface Water","3.6","6.8","8.2","33.1","11.3","20.1","4.6","0.18"
"Southern","SM13","2007-02-23","1","Middle Water","2.8","6.8","8.2","33.1","11","20.1","5.4","0.16"
"Southern","SM13","2007-02-23","1","Bottom Water","2.5","6.8","8.2","33.1","11.8","20","6","0.16"
"Southern","SM13","2007-03-21","1","Surface Water","2","7.1","8.1","33.6","13","19.8","6.4","0.17"
"Southern","SM13","2007-03-21","1","Middle Water","1.7","7.1","8.1","33.6","13.6","19.7","8.7","0.15"
"Southern","SM13","2007-03-21","1","Bottom Water","1.6","7","8.1","33.7","18","19.6","9.8","0.15"
"Southern","SM13","2007-04-17","1","Surface Water","4.4","8.8","8.4","33.1","7.8","23.4","1.6","0.08"
"Southern","SM13","2007-04-17","1","Middle Water","4.1","8.9","8.4","33.1","7.9","23.2","2.6","0.08"
"Southern","SM13","2007-04-17","1","Bottom Water","4.8","8.8","8.4","33.3","8.3","22.9","1.7","0.08"
"Southern","SM13","2007-05-11","1","Surface Water","6.1","6.6","8.1","31.6","12.3","25.6","3.6","0.28"
"Southern","SM13","2007-05-11","1","Middle Water","6.1","6.7","8.1","31.6","12.9","25.5","2.6","0.26"
"Southern","SM13","2007-05-11","1","Bottom Water","5.8","6.7","8.1","31.8","9.9","25.2","2.2","0.26"
"Southern","SM13","2007-06-07","1","Surface Water","7.9","6.4","8.2","26.5","10.8","28","1.4","0.48"
"Southern","SM13","2007-06-07","1","Middle Water","9","6.6","8.2","26.7","10.1","28","1.1","0.48"
"Southern","SM13","2007-06-07","1","Bottom Water","2.2","4.1","8.2","32","12.7","26.2","4.8","0.21"
"Southern","SM13","2007-07-19","1","Surface Water","50","9","8.8","25.7","10.5","27.8","7.5","0.33"
"Southern","SM13","2007-07-19","1","Middle Water","28","8.7","8.8","26","10.9","27.7","6.8","0.35"
"Southern","SM13","2007-07-19","1","Bottom Water","33","5.7","8.8","29","11.7","26.4","6.3","0.36"
"Southern","SM13","2007-08-24","1","Surface Water","17","7","8.2","25.9","10","27.3","2.9","0.51"
"Southern","SM13","2007-08-24","1","Middle Water","20","7","8.2","27.2","10.1","26.9","2.3","0.45"
"Southern","SM13","2007-08-24","1","Bottom Water","8.2","6.5","8.1","28.2","10.2","26.6","5.2","0.42"
"Southern","SM13","2007-09-13","1","Surface Water","6.7","5.7","8.1","31.5","11.6","27.2","4.8","0.24"
"Southern","SM13","2007-09-13","1","Middle Water","6.6","6","8.1","31.5","12.1","27.2","5.2","0.24"
"Southern","SM13","2007-09-13","1","Bottom Water","5.8","5.5","8.1","31.7","12.3","27","5.8","0.24"
"Southern","SM13","2007-10-05","1","Surface Water","2.2","5.6","8.1","32.6","14","28.2","6.6","0.19"
"Southern","SM13","2007-10-05","1","Middle Water","3.2","6","8.1","32.5","14.5","28.1","11","0.17"
"Southern","SM13","2007-10-05","1","Bottom Water","1.6","5.9","8.1","32.6","16.6","28","14","0.17"
"Southern","SM13","2007-11-05","1","Surface Water","4.6","6.1","8.2","32.8","4.1","23.9","9.1","0.15"
"Southern","SM13","2007-11-05","1","Middle Water","5.5","6.2","8.2","32.7","4.3","23.9","6.9","0.15"
"Southern","SM13","2007-11-05","1","Bottom Water","4.6","6.1","8.2","32.7","4.1","23.7","11","0.15"
"Southern","SM13","2007-12-07","1","Surface Water","1.4","6.7","8.1","31.9","10.5","20.5","3.1","0.18"
"Southern","SM13","2007-12-07","1","Middle Water","1.2","6.8","8.1","31.9","9.8","20.4","3.3","0.19"
"Southern","SM13","2007-12-07","1","Bottom Water","1.9","6.8","8.1","31.9","9.9","20.3","3.8","0.18"
"Southern","SM13","2008-01-17","1","Surface Water","1.8","7","8.2","32.1","15.9","18.2","12","0.18"
"Southern","SM13","2008-01-17","1","Middle Water","1.8","7","8.2","32.1","16.6","18.2","12","0.18"
"Southern","SM13","2008-01-17","1","Bottom Water","1.8","7","8.2","32.1","16.8","18.2","14","0.18"
"Southern","SM13","2008-02-15","1","Surface Water","0.6","8.5","7.7","32","10.9","13.9","5.8","0.06"
"Southern","SM13","2008-02-15","1","Middle Water","1.7","8.6","7.7","32","11.1","13.9","3.2","0.06"
"Southern","SM13","2008-02-15","1","Bottom Water","0.6","8.6","7.7","32","11.8","13.7","7","0.07"
"Southern","SM13","2008-03-07","1","Surface Water","8.8","9.9","8.3","32.2","10.9","16.5","6","0.12"
"Southern","SM13","2008-03-07","1","Middle Water","9.1","9.9","8.3","32.1","12.5","16.1","7.8","0.13"
"Southern","SM13","2008-03-07","1","Bottom Water","7","9.6","8.2","32.2","17.4","16","21","0.15"
"Southern","SM13","2008-04-14","1","Surface Water","3.5","7.2","8","31.8","9.4","22.7","2.5","0.37"
"Southern","SM13","2008-04-14","1","Middle Water","3.8","6.8","8","31.8","9.6","22.6","3.7","0.37"
"Southern","SM13","2008-04-14","1","Bottom Water","3","6.8","8","32.1","10.1","22.4","2.8","0.36"
"Southern","SM13","2008-05-15","1","Surface Water","7.7","7.5","8.2","32.8","10.3","25.3","7.6","0.08"
"Southern","SM13","2008-05-15","1","Middle Water","7.3","7.7","8.2","32.8","9.8","25.2","6.6","0.09"
"Southern","SM13","2008-05-15","1","Bottom Water","5.8","7.1","8.2","33","12.2","24.8","14","0.1"
"Southern","SM13","2008-06-18","1","Surface Water","1","5.7","8.1","12.4","20.2","26.2","5","1.32"
"Southern","SM13","2008-06-18","1","Middle Water","0.8","5.7","8.1","13.6","19.1","26.3","6.4","1.36"
"Southern","SM13","2008-06-18","1","Bottom Water","0.8","5.8","8.1","15.6","19.2","26.3","5.4","1.32"
"Southern","SM13","2008-07-10","1","Surface Water","1","6","8.1","19","9.6","26.5","3.1","0.84"
"Southern","SM13","2008-07-10","1","Middle Water","1.2","4.7","8","25.3","9.2","26.3","1.7","0.54"
"Southern","SM13","2008-07-10","1","Bottom Water","1","3.3","8","28.4","9.5","25.8","4.9","0.45"
"Southern","SM13","2008-08-08","1","Surface Water","1.2","5.9","8.4","31.4","9","26.5","4.4","0.07"
"Southern","SM13","2008-08-08","1","Middle Water","1.1","6.1","8.4","31.4","8.7","26.5","5.3","0.07"
"Southern","SM13","2008-08-08","1","Bottom Water","1.3","6","8.3","31.4","9.6","26.3","5.4","0.07"
"Southern","SM13","2008-09-11","1","Surface Water","4.9","3.7","8.4","23.5","7.6","29.2","3.3","0.34"
"Southern","SM13","2008-09-11","1","Middle Water","5.3","7.3","8.4","24.6","7.9","28.9","2.9","0.32"
"Southern","SM13","2008-09-11","1","Bottom Water","4.2","7","8.3","25.3","8.1","28.8","3.4","0.29"
"Southern","SM13","2008-10-17","1","Surface Water","2.5","5.7","8.2","31.8","9.6","27.1","13","0.18"
"Southern","SM13","2008-10-17","1","Middle Water","1.3","5.8","8.2","31.9","9.7","27.1","13","0.17"
"Southern","SM13","2008-10-17","1","Bottom Water","1.6","5.8","8.2","31.9","13.7","27","20","0.17"
"Southern","SM13","2008-11-12","1","Surface Water","2.5","6.4","8.2","32.7","7.1","24.4","9.7","0.09"
"Southern","SM13","2008-11-12","1","Middle Water","2.2","6.3","8.2","32.8","8.1","24.3","11","0.09"
"Southern","SM13","2008-11-12","1","Bottom Water","1.9","6.3","8.2","32.8","13.4","24.3","16","0.09"
"Southern","SM13","2008-12-05","1","Surface Water","5.9","7.1","8.1","32.9","12.1","21.2","15","0.08"
"Southern","SM13","2008-12-05","1","Middle Water","5.5","7.2","8.1","32.9","11.7","21.2","15","0.08"
"Southern","SM13","2008-12-05","1","Bottom Water","4.8","7.2","8.1","32.9","13.5","21.1","20","0.08"
"Southern","SM13","2009-01-14","1","Surface Water","1.7","5.3","8.1","33.1","8","16.2","10","0.15"
"Southern","SM13","2009-01-14","1","Middle Water","1.8","6.3","8.1","33.2","13.2","16.3","9.9","0.14"
"Southern","SM13","2009-01-14","1","Bottom Water","2","6.3","8.1","33.3","24.3","16.3","32","0.15"
"Southern","SM13","2009-02-16","1","Surface Water","15","6.4","8.1","31.5","2.5","20.1","3.9","0.19"
"Southern","SM13","2009-02-16","1","Middle Water","15","7.6","8.1","31.5","2.5","20.1","4.6","0.19"
"Southern","SM13","2009-02-16","1","Bottom Water","9.5","7.2","8.1","31.6","2.4","20.1","3.3","0.19"
"Southern","SM13","2009-03-18","1","Surface Water","3","7.6","8.1","33.4","9","20.4","2.9","0.1"
"Southern","SM13","2009-03-18","1","Middle Water","3.4","7.6","8.1","33.4","9.3","20.2","3.6","0.1"
"Southern","SM13","2009-03-18","1","Bottom Water","2.5","7","8.1","32.4","9.9","21.7","4.6","0.12"
"Southern","SM13","2009-04-23","1","Surface Water","11","6.1","8.1","33","9.2","23","10","0.12"
"Southern","SM13","2009-04-23","1","Middle Water","11","6.1","8.1","33","9.6","23","11","0.12"
"Southern","SM13","2009-04-23","1","Bottom Water","8.6","6.2","8","33","16.2","22.9","15","0.13"
"Southern","SM13","2009-05-22","1","Surface Water","1.7","6.9","8.2","25.1","0.8","28.3","1.6","0.51"
"Southern","SM13","2009-05-22","1","Middle Water","4.2","7.1","8.2","27.8","1.4","27.5","2.8","0.33"
"Southern","SM13","2009-05-22","1","Bottom Water","1.3","6.4","7.9","29.7","15.8","26.5","18","0.23"
"Southern","SM13","2009-06-19","1","Surface Water","3.9","4.9","8.1","24.8","1.7","28.5","2.2","0.45"
"Southern","SM13","2009-06-19","1","Middle Water","2.7","4.8","8","25.4","1.9","28.1","1.8","0.43"
"Southern","SM13","2009-06-19","1","Bottom Water","1.2","4.8","7.9","26.2","2.1","28.1","3.6","0.34"
"Southern","SM13","2009-07-17","1","Surface Water","5.5","6.5","8.4","25.1","9.3","29.6","2.6","0.29"
"Southern","SM13","2009-07-17","1","Middle Water","5.6","7","8.4","25.4","9.2","29.1","3.4","0.24"
"Southern","SM13","2009-07-17","1","Bottom Water","6.5","6.7","8.4","27.1","10","28.7","3.4","0.24"
"Southern","SM13","2009-08-24","1","Surface Water","16","6","8.5","28.2","8.7","29.1","5.4","0.18"
"Southern","SM13","2009-08-24","1","Middle Water","20","8.1","8.6","28.4","9.4","28.5","5.9","0.17"
"Southern","SM13","2009-08-24","1","Bottom Water","24","6.6","8.5","29.5","9.5","27.8","5.4","0.19"
"Southern","SM13","2009-09-11","1","Surface Water","4.6","5.4","7.9","29.9","5.6","28.7","10","0.19"
"Southern","SM13","2009-09-11","1","Middle Water","4.9","5.6","7.9","30.1","6.3","28.8","8.7","0.22"
"Southern","SM13","2009-09-11","1","Bottom Water","5.7","5.5","8","30.3","7.4","28.9","7","0.23"
"Southern","SM13","2009-10-12","1","Surface Water","2.3","5.8","7.9","32.2","19.9","27.9","28","0.14"
"Southern","SM13","2009-10-12","1","Middle Water","2.2","5.8","7.9","32.2","20.3","27.9","27","0.13"
"Southern","SM13","2009-10-12","1","Bottom Water","1.5","5.8","7.9","32.2","22.4","27.9","28","0.14"
"Southern","SM13","2009-11-19","1","Surface Water","5.3","5.1","8","32.7","15.5","21.1","12","0.11"
"Southern","SM13","2009-11-19","1","Middle Water","3.6","7.1","8.2","33.2","8.6","21.6","11","0.11"
"Southern","SM13","2009-11-19","1","Bottom Water","4.9","7","8.2","33.1","8.4","21.6","10","0.12"
"Southern","SM13","2009-12-14","1","Surface Water","3.4","7.9","8.1","32.7","5","21","5.5","0.09"
"Southern","SM13","2009-12-14","1","Middle Water","3.2","7.9","8.1","32.7","4.4","21","5.8","0.09"
"Southern","SM13","2009-12-14","1","Bottom Water","4.2","7.9","8.1","32.7","4.6","20.9","5.9","0.11"
"Southern","SM13","2010-01-13","1","Surface Water","2.1","8","7.9","32.3","3.5","17.1","3.6","0.15"
"Southern","SM13","2010-01-13","1","Middle Water","2","8","7.9","32.3","3.2","17.1","3.3","0.13"
"Southern","SM13","2010-01-13","1","Bottom Water","2","8","7.8","32.3","3.3","16.9","3.5","0.18"
"Southern","SM13","2010-02-03","1","Surface Water","2","7.6","7.8","31.9","4.4","18.7","5.2","0.33"
"Southern","SM13","2010-02-03","1","Middle Water","1.6","7.6","7.8","32","4.7","18.6","4.8","0.29"
"Southern","SM13","2010-02-03","1","Bottom Water","1.4","7.6","7.8","32","4.3","18.6","5.1","0.3"
"Southern","SM13","2010-03-19","1","Surface Water","1.3","7.3","7.8","33.2","8.4","20.2","4.5","0.06"
"Southern","SM13","2010-03-19","1","Middle Water","1","7.3","7.8","33.2","9.9","19.4","5.2","0.07"
"Southern","SM13","2010-03-19","1","Bottom Water","1.6","7.2","7.8","33.2","10","19.3","6.3","0.07"
"Southern","SM13","2010-04-28","1","Surface Water","2.8","7.5","7.7","33.6","2.1","21.6","1.4","0.11"
"Southern","SM13","2010-04-28","1","Middle Water","2.2","7.5","7.7","33.6","2.5","21.5","1.3","0.1"
"Southern","SM13","2010-04-28","1","Bottom Water","3","7.1","7.7","33.7","4.1","21.4","3.9","0.1"
"Southern","SM13","2010-05-12","1","Surface Water","8.6","8.9","7.9","30","2.3","24.7","1.9","0.29"
"Southern","SM13","2010-05-12","1","Middle Water","9.9","8.9","7.9","30","1","24.6","1.7","0.29"
"Southern","SM13","2010-05-12","1","Bottom Water","6","6.4","7.7","32.2","3.6","23.4","4.1","0.24"
"Southern","SM13","2010-06-24","1","Surface Water","7.6","4.8","7.9","21.4","3.8","28.5","4.1","0.7"
"Southern","SM13","2010-06-24","1","Middle Water","7.7","5.2","7.8","21.4","3.8","28.4","3.6","0.69"
"Southern","SM13","2010-06-24","1","Bottom Water","7.4","5.2","7.8","22.4","5.1","28.1","5.2","0.51"
"Southern","SM13","2010-07-09","1","Surface Water","12","9.4","8.3","19.7","2.8","29.3","3.7","0.53"
"Southern","SM13","2010-07-09","1","Middle Water","12","9.3","8.3","20.5","2.7","29.4","4","0.5"
"Southern","SM13","2010-07-09","1","Bottom Water","6.5","5.7","8.1","29.1","2.2","26.7","2.5","0.29"
"Southern","SM13","2010-08-06","1","Surface Water","12","7.1","8.4","25.2","2.4","29.6","1.3","0.39"
"Southern","SM13","2010-08-06","1","Middle Water","4.6","7.4","8.4","25.4","2.3","29.4","1.2","0.39"
"Southern","SM13","2010-08-06","1","Bottom Water","7.4","6.7","8.3","26.8","2.6","28.9","2.7","0.33"
"Southern","SM13","2010-09-15","1","Surface Water","28","9.4","8.5","26.1","1.9","28.9","3.5","0.3"
"Southern","SM13","2010-09-15","1","Middle Water","33","7.9","8.4","26.2","2.3","28.6","5.3","0.33"
"Southern","SM13","2010-09-15","1","Bottom Water","34","8.1","8.3","27.6","3.7","28.1","5.8","0.33"
"Southern","SM13","2010-10-20","1","Surface Water","4.6","6.1","8.3","31.1","10","26.9","11","0.12"
"Southern","SM13","2010-10-20","1","Middle Water","4.2","6.1","8.2","31.1","9.9","26.9","14","0.13"
"Southern","SM13","2010-10-20","1","Bottom Water","8","6.1","8.2","31.1","12.7","26.9","15","0.15"
"Southern","SM13","2010-11-10","1","Surface Water","3.6","6.3","7.9","32.2","6.4","23.3","4.2","0.19"
"Southern","SM13","2010-11-10","1","Middle Water","3.5","6.3","7.9","32.2","6.3","23.3","14","0.19"
"Southern","SM13","2010-11-10","1","Bottom Water","4.2","6.3","7.9","32.3","6.7","23.2","13","0.18"
"Southern","SM13","2010-12-13","1","Surface Water","2.3","6.7","8","32.2","4.8","20.9","6.6","0.2"
"Southern","SM13","2010-12-13","1","Middle Water","1.9","6.5","8","32.2","6.1","20.7","8.1","0.21"
"Southern","SM13","2010-12-13","1","Bottom Water","1.3","6.5","8","32.3","9.8","20.7","12","0.19"
"Southern","SM13","2011-01-07","1","Surface Water","1.5","6.9","7.9","33.3","5.4","17.7","8","0.14"
"Southern","SM13","2011-01-07","1","Middle Water","1.6","7","7.9","33.3","5.8","17.7","10","0.14"
"Southern","SM13","2011-01-07","1","Bottom Water","1","7","7.9","33.3","6.7","17.7","11","0.14"
"Southern","SM13","2011-02-11","1","Surface Water","2.1","8","7.8","32.2","3.8","17","5.7","0.14"
"Southern","SM13","2011-02-11","1","Middle Water","2.5","8","7.8","32.2","4.2","17","6.5","0.14"
"Southern","SM13","2011-02-11","1","Bottom Water","1.8","8","7.8","32.2","4.9","17","9.2","0.14"
"Southern","SM13","2011-03-02","1","Surface Water","7.4","8.1","7.8","31.9","7.2","16.9","13","0.29"
"Southern","SM13","2011-03-02","1","Middle Water","6.5","8.2","7.8","31.9","6.7","16.8","12","0.29"
"Southern","SM13","2011-03-02","1","Bottom Water","6.9","8.1","7.8","31.9","7.1","16.8","12","0.29"
"Southern","SM13","2011-04-01","1","Surface Water","2.2","7.2","7.7","33.3","3.7","18.5","11","0.22"
"Southern","SM13","2011-04-01","1","Middle Water","2.3","7.3","7.7","33.3","4","18.4","5.1","0.22"
"Southern","SM13","2011-04-01","1","Bottom Water","1.4","7.2","7.7","33.3","4","17.9","5","0.22"
"Southern","SM13","2011-05-18","1","Surface Water","2.9","6.1","7.8","30.8","1.8","25.3","1.6","0.36"
"Southern","SM13","2011-05-18","1","Middle Water","2.5","6.2","7.8","30.8","1.7","25.3","1.2","0.35"
"Southern","SM13","2011-05-18","1","Bottom Water","3","6.1","7.8","30.9","2.4","25.3","1.6","0.37"
"Southern","SM13","2011-06-10","1","Surface Water","1.7","5.5","8.1","27.2","1.2","29.3","1.5","0.44"
"Southern","SM13","2011-06-10","1","Middle Water","1.5","5.5","8.1","27.5","1","29.6","0.8","0.43"
"Southern","SM13","2011-06-10","1","Bottom Water","1.4","5.5","8.1","28.1","0.6","29.1","<0.5","0.39"
"Southern","SM13","2011-07-11","1","Surface Water","2.2","3.6","8","25.6","2.4","28.3","2.5","0.51"
"Southern","SM13","2011-07-11","1","Middle Water","4.2","3.8","7.9","26.1","2","28.1","2.5","0.47"
"Southern","SM13","2011-07-11","1","Bottom Water","2.8","3.5","7.6","30.3","6.3","26.8","3.7","0.36"
"Southern","SM13","2011-08-04","1","Surface Water","17","7.9","8.3","30","3.5","27.8","4.2","0.18"
"Southern","SM13","2011-08-04","1","Middle Water","10","8.1","8.3","29.7","2.6","27.9","4.1","0.18"
"Southern","SM13","2011-08-04","1","Bottom Water","19","7.1","8.2","30.7","3.8","27.4","4","0.14"
"Southern","SM13","2011-09-14","1","Surface Water","4.6","6.3","8.1","32.2","7.2","29.4","4.2","0.08"
"Southern","SM13","2011-09-14","1","Middle Water","8.8","6.1","8.1","32.1","7.2","28.9","4.9","0.08"
"Southern","SM13","2011-09-14","1","Bottom Water","5","5.8","8.1","32.2","5.3","28.8","4.8","0.08"
"Southern","SM13","2011-10-24","1","Surface Water","2.7","8.8","8.4","32.8","3.7","27.1","3.2","0.04"
"Southern","SM13","2011-10-24","1","Middle Water","4.6","8.5","8.3","32.9","3.2","26.5","5.2","0.05"
"Southern","SM13","2011-10-24","1","Bottom Water","2.9","7.5","8.3","32.9","7.6","26.3","7.9","0.07"
"Southern","SM13","2011-11-10","1","Surface Water","0.5","6.2","7.9","32.6","11.6","24.5","15","0.21"
"Southern","SM13","2011-11-10","1","Middle Water","0.4","6.2","7.9","32.6","10.7","24.5","15","0.21"
"Southern","SM13","2011-11-10","1","Bottom Water","1.7","6.2","7.9","32.6","11","24.5","24","0.21"
"Southern","SM13","2011-12-09","1","Surface Water","0.9","7","7.8","32.1","20.3","20.6","16","0.21"
"Southern","SM13","2011-12-09","1","Middle Water","0.9","7","7.8","32.1","20.2","20.6","2.4","0.21"
"Southern","SM13","2011-12-09","1","Bottom Water","1.9","7","7.8","32.1","20.2","20.6","16","0.21"
"Southern","SM13","2012-01-12","1","Surface Water","7.6","8.6","8","31.1","8.8","17.1","13","0.22"
"Southern","SM13","2012-01-12","1","Middle Water","5.8","8.6","8","31.1","10","17","21","0.22"
"Southern","SM13","2012-01-12","1","Bottom Water","7.9","8.6","8","31.1","11.9","17","23","0.22"
"Southern","SM13","2012-02-20","1","Surface Water","2.3","8.1","8","31.7","4.4","16.1","5.7","0.31"
"Southern","SM13","2012-02-20","1","Middle Water","2.4","8","8","31.7","4.6","16","5.8","0.29"
"Southern","SM13","2012-02-20","1","Bottom Water","1.5","7.9","8","31.7","5.8","16","8.8","0.3"
"Southern","SM13","2012-03-16","1","Surface Water","1.8","8","7.6","31.5","2.7","17.2","3.7","0.32"
"Southern","SM13","2012-03-16","1","Middle Water","0.6","7.8","7.6","31.7","3.1","16.9","4","0.31"
"Southern","SM13","2012-03-16","1","Bottom Water","0.7","7.7","7.6","31.7","3.5","16.9","4.6","0.3"
"Southern","SM13","2012-04-10","1","Surface Water","1","8.5","7.6","31.4","3.8","21","5.5","0.32"
"Southern","SM13","2012-04-10","1","Middle Water","0.9","8.6","7.6","31.5","4.2","20.8","4","0.33"
"Southern","SM13","2012-04-10","1","Bottom Water","0.8","8.6","7.6","31.6","4.9","20.7","6","0.29"
"Southern","SM13","2012-05-11","1","Surface Water","3.5","10.4","7.9","25.2","1.3","26.8","2","0.76"
"Southern","SM13","2012-05-11","1","Middle Water","9.3","10.5","7.9","25.2","1","26.8","2","0.74"
"Southern","SM13","2012-05-11","1","Bottom Water","4.9","11.3","7.9","27.2","1.2","26.1","2.1","0.47"
"Southern","SM13","2012-06-22","1","Surface Water","3.9","8","7.8","26.3","3.9","28.6","3.8","0.38"
"Southern","SM13","2012-06-22","1","Middle Water","3.8","8.1","7.8","26.3","4","28.6","4.7","0.38"
"Southern","SM13","2012-06-22","1","Bottom Water","1.9","8","7.8","26.4","4.3","28.6","5","0.38"
"Southern","SM13","2012-07-09","1","Surface Water","14","10.9","7.8","19.9","17.6","29.9","3.9","0.67"
"Southern","SM13","2012-07-09","1","Middle Water","21","9.1","7.8","22.3","19.3","28.4","3.8","0.6"
"Southern","SM13","2012-07-09","1","Bottom Water","4.3","6","7.6","25.9","19.2","27.7","6.5","0.45"
"Southern","SM13","2012-08-10","1","Surface Water","12","9.6","8.3","24.9","1.5","30.1","3.7","0.41"
"Southern","SM13","2012-08-10","1","Middle Water","12","10.4","8.2","26.6","1.9","29.1","3.8","0.4"
"Southern","SM13","2012-08-10","1","Bottom Water","5.8","4.8","7.9","30.7","2","27.5","5.7","0.26"
"Southern","SM13","2012-09-14","1","Surface Water","5.5","5.3","8.1","28.8","4.6","29.2","7.1","0.22"
"Southern","SM13","2012-09-14","1","Middle Water","2.5","5.3","8.1","28.8","5.2","29.2","7.1","0.21"
"Southern","SM13","2012-09-14","1","Bottom Water","3.1","5.6","8.2","29.1","3.7","29.2","7.5","0.2"
"Southern","SM13","2012-10-26","1","Surface Water","4","6","8.1","31.9","6.2","26.7","6.3","0.2"
"Southern","SM13","2012-10-26","1","Middle Water","3.4","6.3","8.1","31.9","6.5","26.7","8","0.2"
"Southern","SM13","2012-10-26","1","Bottom Water","3.4","6.4","8.1","31.9","6.7","26.7","9","0.2"
"Southern","SM13","2012-11-09","1","Surface Water","1.2","6.3","7.8","32.4","4.4","25.2","4.5","0.19"
"Southern","SM13","2012-11-09","1","Middle Water","1.9","6.6","7.8","32.4","4.5","25","5.3","0.19"
"Southern","SM13","2012-11-09","1","Bottom Water","1.3","6.6","7.8","32.4","6.7","24.8","5.3","0.18"
"Southern","SM13","2012-12-07","1","Surface Water","1.7","6.9","7.7","33","6.1","21","11","0.18"
"Southern","SM13","2012-12-07","1","Middle Water","1.5","7","7.7","33","6.5","20.9","7.7","0.18"
"Southern","SM13","2012-12-07","1","Bottom Water","1.1","7","7.7","33","6.4","20.9","13","0.17"
"Southern","SM13","2013-01-04","1","Surface Water","2.8","7.2","7.7","33.6","3.6","19.1","3.1","0.1"
"Southern","SM13","2013-01-04","1","Middle Water","1.3","7.4","7.7","33.6","3.9","19.1","4","0.09"
"Southern","SM13","2013-01-04","1","Bottom Water","2.2","7.5","7.7","33.6","3.9","19.1","4.3","0.09"
"Southern","SM13","2013-02-18","1","Surface Water","4.4","7.9","7.9","31.7","2","19.1","1.4","0.23"
"Southern","SM13","2013-02-18","1","Middle Water","3.7","7.9","7.9","31.8","1.6","18.9","1.3","0.23"
"Southern","SM13","2013-02-18","1","Bottom Water","3.7","7.7","7.9","31.8","2.3","18.7","1.5","0.19"
"Southern","SM13","2013-03-13","1","Surface Water","1.8","8.2","7.8","32","1","19.9","0.8","0.19"
"Southern","SM13","2013-03-13","1","Middle Water","1.9","8.1","7.8","32.1","1.4","19.7","1.1","0.15"
"Southern","SM13","2013-03-13","1","Bottom Water","0.8","7.9","7.8","32.1","1.3","19.6","1.1","0.15"
"Southern","SM13","2013-04-25","1","Surface Water","1.7","7.8","8.1","32.1","1.7","22.6","1.2","0.15"
"Southern","SM13","2013-04-25","1","Middle Water","1.1","7.4","8","32.3","2.4","22","2.5","0.15"
"Southern","SM13","2013-04-25","1","Bottom Water","0.8","6.5","8","32.4","4","21.5","3.6","0.15"
"Southern","SM13","2013-05-29","1","Surface Water","19","9.5","8.3","24.8","2.2","26.3","3.4","0.59"
"Southern","SM13","2013-05-29","1","Middle Water","23","8.9","8.3","25.2","2.2","26","3.5","0.6"
