"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Junk Bay","JM3","2003-12-03","1","Bottom Water","1.8","6.2","8.2","33.6","9.9","21.9","4.3","0.13"
"Junk Bay","JM3","2004-01-09","1","Surface Water","5.1","7.3","8.2","33.4","7.2","18.4","2","0.09"
"Junk Bay","JM3","2004-01-09","1","Middle Water","5.6","7","8.2","33.3","7","18.4","1","0.09"
"Junk Bay","JM3","2004-01-09","1","Bottom Water","6.3","7.7","8.2","33.3","7.1","18.3","2.4","0.07"
"Junk Bay","JM3","2004-02-16","1","Surface Water","1.8","6.9","8","33.6","6.7","16.2","2.1","0.11"
"Junk Bay","JM3","2004-02-16","1","Middle Water","1.4","7","8","33.6","7.5","16.2","2.8","0.16"
"Junk Bay","JM3","2004-02-16","1","Bottom Water","1.3","7","8","33.6","11.1","16.2","3.9","0.16"
"Junk Bay","JM3","2004-03-12","1","Surface Water","0.8","7.4","8","33.7","2.8","19.9","2.8","0.29"
"Junk Bay","JM3","2004-03-12","1","Middle Water","0.9","7.5","8","33.9","5.4","19.8","5.9","0.25"
"Junk Bay","JM3","2004-03-12","1","Bottom Water","0.8","7.5","8.1","34","6","19.6","8.2","0.19"
"Junk Bay","JM3","2004-04-01","1","Surface Water","0.7","5.3","8.2","33.8","6.8","19","1.3","0.11"
"Junk Bay","JM3","2004-04-01","1","Middle Water","0.8","5","8.2","33.8","7","18.9","1.6","0.11"
"Junk Bay","JM3","2004-04-01","1","Bottom Water","0.7","4.7","8.1","33.9","8.1","18.9","1.6","0.11"
"Junk Bay","JM3","2004-05-06","1","Surface Water","2.4","5.4","8.1","33.7","8","24.2","3","0.14"
"Junk Bay","JM3","2004-05-06","1","Middle Water","2.2","6.3","8.1","33.8","8.5","24","4","0.13"
"Junk Bay","JM3","2004-05-06","1","Bottom Water","2.8","6","8.2","33.8","8.9","24","4.6","0.12"
"Junk Bay","JM3","2004-06-18","1","Surface Water","2.2","4.2","8","32.9","7.3","28.6","1.9","0.18"
"Junk Bay","JM3","2004-06-18","1","Middle Water","1.8","5.1","8.1","33.5","8.2","28.1","2.7","0.13"
"Junk Bay","JM3","2004-06-18","1","Bottom Water","1.6","5.3","8.1","34","10.6","27.9","4.7","0.06"
"Junk Bay","JM3","2004-07-09","1","Surface Water","10","5.9","8.1","31.2","7","26.2","1.8","0.31"
"Junk Bay","JM3","2004-07-09","1","Middle Water","1","6.3","8","33.8","8.4","23.4","2.3","0.12"
"Junk Bay","JM3","2004-07-09","1","Bottom Water","0.6","6.3","8","34.5","9.7","22.8","6","0.06"
"Junk Bay","JM3","2004-08-20","1","Surface Water","6.5","4.1","8","32.6","7.8","25.8","1.7","0.14"
"Junk Bay","JM3","2004-08-20","1","Middle Water","5.8","4.3","8","32.7","7.8","25.7","2","0.14"
"Junk Bay","JM3","2004-08-20","1","Bottom Water","5.6","4.6","7.9","33.1","8.1","25.2","3.5","0.16"
"Junk Bay","JM3","2004-09-06","1","Surface Water","1.4","6.8","8.3","31.7","7.3","28.1","1.4","0.1"
"Junk Bay","JM3","2004-09-06","1","Middle Water","0.7","6.6","8.1","32.6","8","26.6","2.8","0.1"
"Junk Bay","JM3","2004-09-06","1","Bottom Water","0.6","6.6","7.9","33.5","9.4","25","4.3","0.11"
"Junk Bay","JM3","2004-10-04","1","Surface Water","2.7","4.4","8.2","32.5","10.2","27.5","4.8","0.15"
"Junk Bay","JM3","2004-10-04","1","Middle Water","2.1","4.7","8.2","32.5","10.4","27.5","4.7","0.16"
"Junk Bay","JM3","2004-10-04","1","Bottom Water","2","4.8","8.2","32.8","12.8","27.1","9.5","0.17"
"Junk Bay","JM3","2004-11-01","1","Surface Water","4.2","5.4","8","32.5","8.6","25.5","1.8","0.3"
"Junk Bay","JM3","2004-11-01","1","Middle Water","3.2","5.4","8","32.7","8.8","25.3","3.2","0.25"
"Junk Bay","JM3","2004-11-01","1","Bottom Water","3.2","5.4","8","32.7","8.7","25.3","3.5","0.25"
"Junk Bay","JM3","2004-12-01","1","Surface Water","1.4","5.1","8.1","33","10.2","22.5","5.6","0.2"
"Junk Bay","JM3","2004-12-01","1","Middle Water","1.3","5.1","8.1","33","11","22.5","5.3","0.19"
"Junk Bay","JM3","2004-12-01","1","Bottom Water","0.9","5.1","8.1","33","13.7","22.5","10","0.19"
"Junk Bay","JM3","2005-01-05","1","Surface Water","1.6","5.8","8.2","32.9","9.8","17.7","3","0.19"
"Junk Bay","JM3","2005-01-05","1","Middle Water","1","6.2","8.2","32.9","9.4","17.7","3.2","0.19"
"Junk Bay","JM3","2005-01-05","1","Bottom Water","1.4","6.2","8.2","32.9","9.5","17.7","2.2","0.19"
"Junk Bay","JM3","2005-02-02","1","Surface Water","0.6","6.6","8","32.4","7","16","2.3","0.18"
"Junk Bay","JM3","2005-02-02","1","Middle Water","0.6","6.5","8","32.4","6.7","16.1","1","0.18"
"Junk Bay","JM3","2005-02-02","1","Bottom Water","0.7","6.5","8","32.4","6.8","16.1","0.9","0.15"
"Junk Bay","JM3","2005-03-02","1","Surface Water","1.1","7.1","8.3","32.9","8.9","15.9","3.3","0.15"
"Junk Bay","JM3","2005-03-02","1","Middle Water","1.4","7","8.3","32.9","8.9","15.9","2.4","0.15"
"Junk Bay","JM3","2005-03-02","1","Bottom Water","1.2","6.9","8.3","32.9","10","15.9","2.8","0.15"
"Junk Bay","JM3","2005-04-06","1","Surface Water","0.8","6.8","8.3","33.5","5.3","18.7","1.5","0.11"
"Junk Bay","JM3","2005-04-06","1","Middle Water","0.8","6.7","8.3","33.5","4.9","18.6","2.7","0.1"
"Junk Bay","JM3","2005-04-06","1","Bottom Water","1.3","6.7","8.3","33.6","10","18.6","8","0.09"
"Junk Bay","JM3","2005-05-04","1","Surface Water","1.9","5.3","8.2","32.8","4.3","24","1.1","0.31"
"Junk Bay","JM3","2005-05-04","1","Middle Water","2","5.3","8.2","33.5","4.5","23.3","1.2","0.21"
"Junk Bay","JM3","2005-05-04","1","Bottom Water","2","5.5","8.2","33.9","4.8","23","1.6","0.17"
"Junk Bay","JM3","2005-06-01","1","Surface Water","2","5.9","8.3","31.4","16","26.9","2.3","0.15"
"Junk Bay","JM3","2005-06-01","1","Middle Water","1.7","5.8","8.3","31.5","15.4","26.7","2.8","0.15"
"Junk Bay","JM3","2005-06-01","1","Bottom Water","1.2","5.4","8.3","31.6","15.5","26.5","2.6","0.14"
"Junk Bay","JM3","2005-07-04","1","Surface Water","1.9","7.8","8.6","20.9","9.3","29","2.5","0.15"
"Junk Bay","JM3","2005-07-04","1","Middle Water","17","9.6","8.5","26.6","9","26","2.4","0.22"
"Junk Bay","JM3","2005-07-04","1","Bottom Water","6.8","3.6","8.1","33.6","10","22.3","1.7","0.31"
"Junk Bay","JM3","2005-08-01","1","Surface Water","1.5","4.6","8.5","31","9.6","27.5","1.3","0.16"
"Junk Bay","JM3","2005-08-01","1","Middle Water","1.3","5.4","8.5","31.4","9.3","27.2","1.4","0.07"
"Junk Bay","JM3","2005-08-01","1","Bottom Water","1.1","5.4","8.5","31.4","9.3","27.2","1.7","0.07"
"Junk Bay","JM3","2005-09-12","1","Surface Water","4","5.9","8","31.1","9.9","28.2","1.2","0.22"
"Junk Bay","JM3","2005-09-12","1","Middle Water","2.4","6.5","8","31.5","9.3","28","2","0.16"
"Junk Bay","JM3","2005-09-12","1","Bottom Water","1.7","6.3","8","31.8","9.9","27.6","3.4","0.14"
"Junk Bay","JM3","2005-10-14","1","Surface Water","2.3","6","7.9","32.6","10.4","28","2.1","0.09"
"Junk Bay","JM3","2005-10-14","1","Middle Water","2.3","6.1","7.9","32.7","17.9","27.9","3.6","0.07"
"Junk Bay","JM3","2005-10-14","1","Bottom Water","1.8","6","7.9","32.8","11.5","27.8","3.4","0.07"
"Junk Bay","JM3","2005-11-17","1","Surface Water","1.7","5.2","8","33","10.9","25.1","3.2","0.16"
"Junk Bay","JM3","2005-11-17","1","Middle Water","2","6.1","8","33","11.6","25","4.8","0.15"
"Junk Bay","JM3","2005-11-17","1","Bottom Water","2.1","6.2","8","33","13.4","24.9","5","0.16"
"Junk Bay","JM3","2005-12-01","1","Surface Water","2","4.8","8","33","10.2","23.3","3.6","0.2"
"Junk Bay","JM3","2005-12-01","1","Middle Water","0.9","3.2","8","33","10.8","23.2","2.9","0.18"
"Junk Bay","JM3","2005-12-01","1","Bottom Water","1.1","3.2","8","33.1","11.5","23.1","5","0.16"
"Junk Bay","JM3","2006-01-03","1","Surface Water","4","6.5","8","32.6","9.8","18.1","3.6","0.18"
"Junk Bay","JM3","2006-01-03","1","Middle Water","4.5","6.7","8","32.7","9.9","18","3.3","0.17"
"Junk Bay","JM3","2006-01-03","1","Bottom Water","4.4","7.1","8","32.7","10.6","18","3.8","0.15"
"Junk Bay","JM3","2006-02-01","1","Surface Water","1.1","5.8","7.9","32.5","9.9","17.6","1.9","0.25"
"Junk Bay","JM3","2006-02-01","1","Middle Water","0.8","6.2","7.9","32.5","10","17.4","2.3","0.24"
"Junk Bay","JM3","2006-02-01","1","Bottom Water","1.1","6.4","8","32.6","10.8","17.3","2.3","0.18"
"Junk Bay","JM3","2006-03-15","1","Surface Water","1.2","6.6","7.9","33","8.2","18.5","2.1","0.16"
"Junk Bay","JM3","2006-03-15","1","Middle Water","0.5","7.1","7.9","33.1","8","18.5","4","0.15"
"Junk Bay","JM3","2006-03-15","1","Bottom Water","1.4","7.3","8","33.2","9","18.5","3.7","0.12"
"Junk Bay","JM3","2006-04-20","1","Surface Water","2.2","6.8","7.7","33.1","7.7","22.3","1.5","0.2"
"Junk Bay","JM3","2006-04-20","1","Middle Water","2","7.1","7.7","33.1","8","22.2","3","0.21"
"Junk Bay","JM3","2006-04-20","1","Bottom Water","1.8","7.2","7.7","33.2","8.3","22","2.4","0.18"
"Junk Bay","JM3","2006-05-18","1","Surface Water","1.4","5.6","7.9","33","9.8","25.1","7.2","0.07"
"Junk Bay","JM3","2006-05-18","1","Middle Water","1.2","5.5","7.9","33","10","24.8","9.9","0.06"
"Junk Bay","JM3","2006-05-18","1","Bottom Water","1.2","5.5","7.9","33","10.1","24.8","8","0.06"
"Junk Bay","JM3","2006-06-08","1","Surface Water","14","6","8.1","26.6","2.1","26.6","0.6","0.59"
"Junk Bay","JM3","2006-06-08","1","Middle Water","14","6.3","8.1","26.6","2.2","26.6","1","0.59"
"Junk Bay","JM3","2006-06-08","1","Bottom Water","1.2","4.5","8.1","33.4","3.4","25.3","1.1","0.14"
"Junk Bay","JM3","2006-07-05","1","Surface Water","16","6.4","7.8","27.4","8.5","28.5","0.8","0.28"
"Junk Bay","JM3","2006-07-05","1","Middle Water","15","6.6","7.8","27.5","8.5","28.3","0.7","0.29"
"Junk Bay","JM3","2006-07-05","1","Bottom Water","3","5.2","7.8","32","9.9","24.7","2.3","0.23"
"Junk Bay","JM3","2006-08-02","1","Surface Water","8.9","8","8.3","29","9.3","26.7","0.6","0.08"
"Junk Bay","JM3","2006-08-02","1","Middle Water","11","8.1","8.3","29.1","9.3","26.6","1.1","0.09"
"Junk Bay","JM3","2006-08-02","1","Bottom Water","17","8.2","8.3","29.4","10.4","26.2","3","0.11"
"Junk Bay","JM3","2006-09-01","1","Surface Water","18","8.3","8.2","28.1","11","28.6","2","0.2"
"Junk Bay","JM3","2006-09-01","1","Middle Water","6.8","8","8.1","30.9","12.4","26.1","2.4","0.24"
"Junk Bay","JM3","2006-09-01","1","Bottom Water","2.4","6.3","7.9","33.4","12.6","24.3","1.8","0.21"
"Junk Bay","JM3","2006-10-04","1","Surface Water","1.6","5.9","7.9","32.9","11.3","26.7","1.8","0.13"
"Junk Bay","JM3","2006-10-04","1","Middle Water","1.7","5.9","7.9","32.9","11.4","26.7","2.7","0.13"
"Junk Bay","JM3","2006-10-04","1","Bottom Water","1","5.9","7.9","33","14.2","26.5","4.8","0.1"
"Junk Bay","JM3","2006-11-01","1","Surface Water","2.1","6.6","7.9","33","15.5","26.4","6","0.11"
"Junk Bay","JM3","2006-11-01","1","Middle Water","1.4","6.7","7.9","33","16.1","26.4","6","0.1"
"Junk Bay","JM3","2006-11-01","1","Bottom Water","2.2","6.7","7.9","33","17.4","26.4","8","0.1"
"Junk Bay","JM3","2006-12-01","1","Surface Water","2.8","6.7","7.8","33.1","11.3","23.5","3","0.09"
"Junk Bay","JM3","2006-12-01","1","Middle Water","3","6.7","7.8","33.1","11.9","23.5","2.6","0.09"
"Junk Bay","JM3","2006-12-01","1","Bottom Water","2.7","6.7","7.8","33.1","11.9","23.5","3","0.1"
"Junk Bay","JM3","2007-01-02","1","Surface Water","2","6.1","7.6","33.4","11.2","19.6","1.4","0.13"
"Junk Bay","JM3","2007-01-02","1","Middle Water","1.7","6.6","7.6","33.5","10.6","19.5","0.6","0.13"
"Junk Bay","JM3","2007-01-02","1","Bottom Water","2.1","6.6","7.6","33.5","11.4","19.5","3.4","0.12"
"Junk Bay","JM3","2007-02-01","1","Surface Water","5.5","8.1","8.3","33","8.7","17.1","1.2","0.15"
"Junk Bay","JM3","2007-02-01","1","Middle Water","5.6","8","8.3","33","8.4","17.1","0.7","0.16"
"Junk Bay","JM3","2007-02-01","1","Bottom Water","6.2","8","8.3","33","8.8","17","1.6","0.13"
"Junk Bay","JM3","2007-03-01","1","Surface Water","1.2","7.1","8.1","33.7","10.1","19.4","1.4","0.06"
"Junk Bay","JM3","2007-03-01","1","Middle Water","1.2","7.2","8.2","33.7","10.3","19.4","2","0.06"
"Junk Bay","JM3","2007-03-01","1","Bottom Water","1.4","7.2","8.2","33.7","10.6","19.4","1.9","0.06"
"Junk Bay","JM3","2007-04-11","1","Surface Water","0.7","6.2","8","33.9","8.5","21.3","1.8","0.16"
"Junk Bay","JM3","2007-04-11","1","Middle Water","0.9","6.2","8","33.9","8.7","21.1","1.5","0.15"
"Junk Bay","JM3","2007-04-11","1","Bottom Water","0.7","6.2","8","34","9.8","21.1","2.8","0.12"
"Junk Bay","JM3","2007-05-02","1","Surface Water","1.2","5.3","8","33.4","10.2","23.6","3.1","0.18"
"Junk Bay","JM3","2007-05-02","1","Middle Water","1.9","5.5","8","33.7","9.5","23.1","1.6","0.15"
"Junk Bay","JM3","2007-05-02","1","Bottom Water","1.6","5.8","8","33.9","9.5","22.9","2.3","0.09"
"Junk Bay","JM3","2007-06-01","1","Surface Water","7.8","7.6","8.2","30.9","16.2","27.3","2.8","0.21"
"Junk Bay","JM3","2007-06-01","1","Middle Water","7.1","5","8.1","32.8","11.7","25.6","1.3","0.17"
"Junk Bay","JM3","2007-06-01","1","Bottom Water","4.2","3.9","8","33.4","12.1","25.1","3.7","0.16"
"Junk Bay","JM3","2007-07-05","1","Surface Water","10","6.9","8.3","29.8","38.7","26.8","1.4","0.19"
"Junk Bay","JM3","2007-07-05","1","Middle Water","8.6","6.4","8.3","30.1","37.8","26.2","3.2","0.23"
"Junk Bay","JM3","2007-07-05","1","Bottom Water","3","4","8.1","32.7","41.2","24","8.2","0.23"
"Junk Bay","JM3","2007-08-06","1","Surface Water","20","7.2","8.2","30.8","16.1","26.8","4.5","0.11"
"Junk Bay","JM3","2007-08-06","1","Middle Water","20","7.3","8.2","30.9","16","26.8","3.6","0.11"
"Junk Bay","JM3","2007-08-06","1","Bottom Water","13","5.2","8","32.2","18","25.2","6.5","0.19"
"Junk Bay","JM3","2007-09-03","1","Surface Water","4.4","4.3","8.1","31.6","11.6","26.9","2.3","0.23"
"Junk Bay","JM3","2007-09-03","1","Middle Water","4.1","4.9","8.1","31.7","12","26.1","2.1","0.27"
"Junk Bay","JM3","2007-09-03","1","Bottom Water","3.7","4.2","8.1","32.4","12.9","25","2.1","0.25"
"Junk Bay","JM3","2007-10-03","1","Surface Water","1.6","5.4","8","32.7","16","27.8","13","0.14"
"Junk Bay","JM3","2007-10-03","1","Middle Water","0.7","5.8","8","32.7","16.4","27.7","9.8","0.12"
"Junk Bay","JM3","2007-10-03","1","Bottom Water","1.3","5.8","8","32.7","19","27.7","12","0.13"
"Junk Bay","JM3","2007-11-01","1","Surface Water","3","5.4","8.1","32.8","7.7","25.2","3.3","0.2"
"Junk Bay","JM3","2007-11-01","1","Middle Water","2.8","5.5","8.1","32.8","7.6","25.2","3.4","0.2"
"Junk Bay","JM3","2007-11-01","1","Bottom Water","2.2","5.6","8.1","32.9","8","25.1","3.3","0.16"
"Junk Bay","JM3","2007-12-03","1","Surface Water","1.6","6.8","8","31.8","7.9","20.4","2.7","0.25"
"Junk Bay","JM3","2007-12-03","1","Middle Water","1.8","7","8","31.8","9.1","20.4","3.1","0.23"
"Junk Bay","JM3","2007-12-03","1","Bottom Water","1.2","7","8","31.8","9.3","20.4","3.9","0.25"
"Junk Bay","JM3","2008-01-02","1","Surface Water","2.7","7","8.2","31.6","6.5","18.4","1.8","0.21"
"Junk Bay","JM3","2008-01-02","1","Middle Water","2.6","7.1","8","31.6","6.2","18.3","1.7","0.22"
"Junk Bay","JM3","2008-01-02","1","Bottom Water","2.3","7.1","8.1","31.6","6.4","18.3","2.2","0.21"
"Junk Bay","JM3","2008-02-01","1","Surface Water","0.8","7","8","32.2","7.2","16.1","2.2","0.19"
"Junk Bay","JM3","2008-02-01","1","Middle Water","1.2","7","8","32.2","6.6","16.1","2.5","0.19"
"Junk Bay","JM3","2008-02-01","1","Bottom Water","0.8","7","8","32.2","7.2","16.2","2.2","0.2"
"Junk Bay","JM3","2008-03-27","1","Surface Water","0.9","6.2","8.1","32.9","8.2","19.6","1.5","0.23"
"Junk Bay","JM3","2008-03-27","1","Middle Water","0.5","6.3","8.1","33.2","9.7","19.6","4.6","0.18"
"Junk Bay","JM3","2008-03-27","1","Bottom Water","0.5","6.8","8.2","33.6","10","20","6.1","0.13"
"Junk Bay","JM3","2008-04-24","1","Surface Water","0.9","5.9","8","33.4","9.3","22.6","3","0.12"
"Junk Bay","JM3","2008-04-24","1","Middle Water","0.8","6.2","8","33.5","11.6","22.7","7","0.12"
"Junk Bay","JM3","2008-04-24","1","Bottom Water","0.7","6.5","8","33.6","11.5","22.7","5.2","0.08"
"Junk Bay","JM3","2008-05-21","1","Surface Water","1.2","5.6","8.1","33.5","7","24.3","3","0.11"
"Junk Bay","JM3","2008-05-21","1","Middle Water","1.1","5.7","8.1","33.5","6.5","24.3","3.4","0.12"
"Junk Bay","JM3","2008-05-21","1","Bottom Water","0.6","5.8","8.1","33.6","7.7","24.4","5.6","0.09"
"Junk Bay","JM3","2008-06-12","1","Surface Water","33","8.5","8.6","27.3","14.8","26.9","3.1","0.36"
"Junk Bay","JM3","2008-06-12","1","Middle Water","11","6.2","8.4","31.7","16.9","25.8","2.7","0.3"
"Junk Bay","JM3","2008-06-12","1","Bottom Water","1.7","4.7","8.3","33.5","18","25.4","1.9","0.15"
"Junk Bay","JM3","2008-07-03","1","Surface Water","8.9","7.4","8.2","28.8","26.4","26.8","1.9","0.31"
"Junk Bay","JM3","2008-07-03","1","Middle Water","2.9","4.3","8.1","32","25.8","24.5","2.3","0.26"
"Junk Bay","JM3","2008-07-03","1","Bottom Water","1.5","3.4","8","33.4","15.8","23.9","2.7","0.2"
"Junk Bay","JM3","2008-08-15","1","Surface Water","31","10.5","8.5","30","8.8","28.3","3.9","0.09"
"Junk Bay","JM3","2008-08-15","1","Middle Water","32","7.2","8.4","30.6","9.2","27.1","4","0.23"
"Junk Bay","JM3","2008-08-15","1","Bottom Water","4.3","4.8","8.3","31.5","15","26","5.7","0.26"
"Junk Bay","JM3","2008-09-25","1","Surface Water","0.6","4.6","8","31.6","12.9","27.2","5.2","0.31"
"Junk Bay","JM3","2008-09-25","1","Middle Water","0.5","4.8","8.1","31.8","13.6","27","5.9","0.19"
"Junk Bay","JM3","2008-09-25","1","Bottom Water","0.6","4.9","8.1","32","13.8","27","5.8","0.15"
"Junk Bay","JM3","2008-10-13","1","Surface Water","2.7","6.1","8.2","32.5","5.1","26.9","6.6","0.1"
"Junk Bay","JM3","2008-10-13","1","Middle Water","2.4","6.1","8.2","32.5","5","26.9","6.1","0.1"
"Junk Bay","JM3","2008-10-13","1","Bottom Water","2.1","6.1","8.2","32.5","5.3","26.9","7.4","0.08"
"Junk Bay","JM3","2008-11-06","1","Surface Water","0.3","5.7","8.1","32.2","3.2","26.6","3.9","0.13"
"Junk Bay","JM3","2008-11-06","1","Middle Water","0.7","6","8.1","32.3","3","26.4","4.2","0.15"
"Junk Bay","JM3","2008-11-06","1","Bottom Water","0.7","5.9","8.1","32.3","4.2","26.4","6.4","0.09"
"Junk Bay","JM3","2008-12-01","1","Surface Water","2.4","6","8.2","32.7","2.8","22","3.8","0.22"
"Junk Bay","JM3","2008-12-01","1","Middle Water","2.4","6","8.2","32.7","3.4","22","4.4","0.21"
"Junk Bay","JM3","2008-12-01","1","Bottom Water","2.1","6.1","8.2","32.7","3.9","21.8","5.8","0.22"
"Junk Bay","JM3","2009-01-02","1","Surface Water","1","6.4","8","33.2","2.9","19","4.2","0.17"
"Junk Bay","JM3","2009-01-02","1","Middle Water","0.9","6.5","8","33.2","3.7","19","3.9","0.16"
"Junk Bay","JM3","2009-01-02","1","Bottom Water","0.9","6.5","8","33.2","11","18.9","14","0.16"
"Junk Bay","JM3","2009-02-02","1","Surface Water","1.6","5.9","7.9","33.1","1.6","16.9","3.1","0.2"
"Junk Bay","JM3","2009-02-02","1","Middle Water","1.9","5.5","7.9","33.1","1.5","16.8","1.8","0.21"
"Junk Bay","JM3","2009-02-02","1","Bottom Water","1.8","5.5","7.9","33.1","1.4","16.8","2","0.2"
"Junk Bay","JM3","2009-03-09","1","Surface Water","0.8","6.5","7.9","33.2","8.5","19.2","2","0.09"
"Junk Bay","JM3","2009-03-09","1","Middle Water","1.1","6.7","7.9","33.3","8.7","19.2","2.4","0.08"
"Junk Bay","JM3","2009-03-09","1","Bottom Water","0.9","6.8","8","33.4","10.1","19.1","4.2","0.06"
"Junk Bay","JM3","2009-04-01","1","Surface Water","1","4.6","8","33.5","1.9","20.7","2.3","0.14"
"Junk Bay","JM3","2009-04-01","1","Middle Water","1.1","5.5","8","32.7","2.5","20.8","2.3","0.12"
"Junk Bay","JM3","2009-04-01","1","Bottom Water","0.5","5.5","8","33.5","4.5","20.8","3.7","0.08"
"Junk Bay","JM3","2009-05-04","1","Surface Water","6.1","5.5","7.9","33.6","1.6","22.8","1.1","0.05"
"Junk Bay","JM3","2009-05-04","1","Middle Water","6.8","5.2","7.9","33.6","1.6","22.9","3.2","0.05"
"Junk Bay","JM3","2009-05-04","1","Bottom Water","2.2","5.8","7.9","33.7","2.5","22.5","4.6","0.04"
"Junk Bay","JM3","2009-06-08","1","Surface Water","4","5.3","8","31.4","1.1","27.1","1.9","0.12"
"Junk Bay","JM3","2009-06-08","1","Middle Water","4","5.8","8","31.5","1.2","27","2.6","0.18"
"Junk Bay","JM3","2009-06-08","1","Bottom Water","4.3","5.2","7.9","31.8","1.3","26.8","2","0.17"
"Junk Bay","JM3","2009-07-03","1","Surface Water","17","5.2","7.8","26.2","2.3","27.4","4","0.43"
"Junk Bay","JM3","2009-07-03","1","Middle Water","6","5.6","7.6","26.2","1.9","27.4","3.9","0.33"
"Junk Bay","JM3","2009-07-03","1","Bottom Water","0.5","4","7.6","30.6","3.2","26","4.1","0.12"
"Junk Bay","JM3","2009-08-03","1","Surface Water","13","8","8.5","28.1","8.2","29.3","1.8","0.09"
"Junk Bay","JM3","2009-08-03","1","Middle Water","18","6.8","8.4","29.4","8.5","27.5","2.8","0.1"
"Junk Bay","JM3","2009-08-03","1","Bottom Water","3.4","3.4","8.1","31.8","8.9","25.1","3.8","0.19"
"Junk Bay","JM3","2009-09-02","1","Surface Water","6.1","8.7","8.2","30.5","1.2","29.5","2.3","0.04"
"Junk Bay","JM3","2009-09-02","1","Middle Water","13","8.1","8.1","31","2.4","28","7.2","0.06"
"Junk Bay","JM3","2009-09-02","1","Bottom Water","10","5.2","7.9","32.2","4.1","25.8","7.4","0.16"
"Junk Bay","JM3","2009-10-05","1","Surface Water","1.4","5.4","7.9","32.1","4.1","28.5","5.7","0.1"
"Junk Bay","JM3","2009-10-05","1","Middle Water","1.3","5.3","7.9","32.1","6.6","28.4","8.1","0.09"
"Junk Bay","JM3","2009-10-05","1","Bottom Water","1.5","5.7","8","32.2","4.3","28.4","9.8","0.08"
"Junk Bay","JM3","2009-11-05","1","Surface Water","7.5","6.8","8.1","33","2.6","24.8","3.6","0.1"
"Junk Bay","JM3","2009-11-05","1","Middle Water","7.9","6.9","8.1","33","2.5","24.8","3.2","0.1"
"Junk Bay","JM3","2009-11-05","1","Bottom Water","8.2","6.8","8.1","33","2.8","24.7","10","0.09"
"Junk Bay","JM3","2009-12-01","1","Surface Water","0.7","6.7","7.9","33.2","3.3","21.6","4","0.14"
"Junk Bay","JM3","2009-12-01","1","Middle Water","1","6.7","7.9","33.2","4.1","21.5","6.2","0.12"
"Junk Bay","JM3","2009-12-01","1","Bottom Water","0.7","7","7.9","33.3","5.4","21.5","5.4","0.08"
"Junk Bay","JM3","2010-01-22","1","Surface Water","3.3","7.5","7.8","32.1","1.7","17.3","2.2","0.21"
"Junk Bay","JM3","2010-01-22","1","Middle Water","1.9","7.6","7.8","32.1","2.5","17.2","2.3","0.2"
"Junk Bay","JM3","2010-01-22","1","Bottom Water","2.4","7.6","7.8","32.2","3.9","17.2","5.4","0.17"
"Junk Bay","JM3","2010-02-19","1","Surface Water","0.8","6.9","7.9","32.5","4.5","16.3","1.8","0.16"
"Junk Bay","JM3","2010-02-19","1","Middle Water","1.1","7.2","7.9","32.5","4.6","16.3","1.6","0.17"
"Junk Bay","JM3","2010-02-19","1","Bottom Water","1.4","7.3","7.9","32.5","4.7","16.2","1.6","0.17"
"Junk Bay","JM3","2010-03-22","1","Surface Water","1","6.4","7.7","33.2","5.2","19.9","0.8","0.19"
"Junk Bay","JM3","2010-03-22","1","Middle Water","1.3","6.6","7.8","33.5","5.9","19.9","1.4","0.15"
"Junk Bay","JM3","2010-03-22","1","Bottom Water","2.1","6.7","7.8","33.5","8","19.8","4.8","0.11"
"Junk Bay","JM3","2010-04-08","1","Surface Water","0.7","7.1","7.7","33.7","2.4","19.7","2.1","0.08"
"Junk Bay","JM3","2010-04-08","1","Middle Water","1.1","7.1","7.7","33.8","2.7","19.7","2.7","0.06"
"Junk Bay","JM3","2010-04-08","1","Bottom Water","0.8","7.1","7.7","33.8","2.9","19.7","3","0.06"
"Junk Bay","JM3","2010-05-03","1","Surface Water","3.7","6.6","7.6","33.2","0.6","21.8","0.7","0.19"
"Junk Bay","JM3","2010-05-03","1","Middle Water","3.6","6.7","7.6","33.5","1","21.6","0.8","0.13"
"Junk Bay","JM3","2010-05-03","1","Bottom Water","1.7","7.1","7.7","33.9","3.2","21.4","1","0.09"
"Junk Bay","JM3","2010-06-02","1","Surface Water","2.1","4.9","7.9","32.1","1.3","25.3","1.4","0.12"
"Junk Bay","JM3","2010-06-02","1","Middle Water","1.8","4.7","7.9","32.4","3.5","25.4","1.3","0.12"
"Junk Bay","JM3","2010-06-02","1","Bottom Water","1.4","4.9","7.9","32","1.2","25.1","2","0.1"
"Junk Bay","JM3","2010-07-02","1","Surface Water","25","8.1","8.1","30.9","1.9","25.7","3.1","0.17"
"Junk Bay","JM3","2010-07-02","1","Middle Water","2.1","4.7","7.9","32.9","2.2","23.9","2","0.2"
"Junk Bay","JM3","2010-07-02","1","Bottom Water","2.5","4.2","7.9","33.8","2.9","23.3","2.5","0.13"
"Junk Bay","JM3","2010-08-02","1","Surface Water","44","10.8","8.4","30.4","1.8","27.3","5.2","0.07"
